CaseID,ActivityString,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,StartTime,FinishedActivity
3257,D,4639,4639,6049,3780,5664,3258,1410,D
3257,M,1768,1768,7817,1990,7654,3258,6049,M
3257,N,253,253,8070,90,7744,3258,7817,N
3257,O,514,514,8584,620,8364,3258,8070,O
3257,N,2181,2181,10765,1915,10279,3258,8584,N
3257,O,603,603,11368,915,11194,3258,10765,O
3257,P,1207,1207,12575,3780,14974,3258,11368,P
3258,AEI,72,72,72,60,60,3259,0,I
3258,AEJ,126,54,126,86,86,3259,0,E
3258,AFJ,105,51,177,180,240,3259,72,J
3258,AFK,80,29,206,180,266,3259,126,F
3258,AGK,190,161,367,335,575,3259,177,K
3258,AGJ,206,45,412,335,601,3259,206,G
3258,AFJ,570,158,570,265,265,3259,0,A
3258,BFJ,609,609,1179,960,1225,3259,570,B
3258,CFJ,1223,411,1590,1065,1640,3259,367,J
3258,CFK,1197,19,1609,1065,1666,3259,412,F
3258,CGK,643,213,1822,585,1810,3259,1179,C
3258,BGK,506,274,2096,540,2180,3259,1590,K
3258,BGJ,547,60,2156,540,2206,3259,1609,G
3258,BFJ,154,94,2250,130,2310,3259,2096,J
3258,BFK,120,26,2276,130,2336,3259,2156,F
3258,BGK,999,545,2821,1055,2865,3259,1822,B
3258,CGK,218,218,3039,1480,4345,3259,2821,C
3258,DGK,965,202,3241,1200,3536,3259,2276,G
3258,DHK,1023,32,3273,1200,3510,3259,2250,K
3258,DHL,266,234,3507,5160,8696,3259,3241,H
3258,DL,1078,610,4117,1590,5935,3259,3039,D
3258,L,3092,2248,6365,5160,8670,3259,3273,L
3258,M,1709,1709,8074,1770,10466,3259,6365,M
3258,N,635,635,8709,610,11076,3259,8074,N
3258,O,365,365,9074,455,11531,3259,8709,O
3258,N,1294,1294,10368,1210,12741,3259,9074,N
3258,O,4568,4568,14936,1625,14366,3259,10368,O
3258,P,21369,21369,36305,2755,17121,3259,14936,P
3259,AEI,143,143,143,1224,1224,3260,0,E
3259,AFI,1110,1110,1253,90,1314,3260,143,F
3259,AGI,943,943,2196,1210,2524,3260,1253,G
3259,AHI,169,169,2365,3780,6304,3260,2196,H
3259,AI,3328,963,3328,3812,3812,3260,0,I
3259,AJ,3358,30,3358,4575,4575,3260,0,A
3259,BJ,514,484,3842,90,3902,3260,3328,J
3259,BK,615,615,4457,815,4717,3260,3842,K
3259,BL,1244,145,4602,90,4665,3260,3358,B
3259,CL,405,260,4862,3780,8497,3260,4457,L
3259,C,1117,857,5719,1405,6070,3260,4602,C
3259,D,632,632,6351,3780,9850,3260,5719,D
3259,M,1693,1693,8044,1972,11822,3260,6351,M
3259,N,308,308,8352,90,11912,3260,8044,N
3259,O,743,743,9095,1060,12972,3260,8352,O
3259,P,16,16,9111,3780,16752,3260,9095,P
3260,A,1302,1302,1302,1851,1851,3261,0,A
3260,B,578,578,1880,90,1941,3261,1302,B
3260,C,850,850,2730,1240,3181,3261,1880,C
3260,D,4751,4751,7481,3840,7021,3261,2730,D
3260,M,3264,3264,10745,4027,11048,3261,7481,M
3260,N,793,793,11538,90,11138,3261,10745,N
3260,O,831,831,12369,1200,12338,3261,11538,O
3260,N,777,777,13146,400,12738,3261,12369,N
3260,O,502,502,13648,815,13553,3261,13146,O
3260,P,5100,5100,18748,3780,17333,3261,13648,P
3261,AE,125,125,125,964,964,3262,0,A
3261,BE,285,160,285,1274,1274,3262,0,E
3261,BF,936,776,1061,150,1114,3262,125,B
3261,CF,159,159,1220,160,1274,3262,1061,C
3261,BF,1036,101,1321,90,1364,3262,285,F
3261,BG,535,434,1755,520,1794,3262,1220,B
3261,CG,1105,671,2426,1210,2574,3262,1321,G
3261,CH,843,172,2598,825,2619,3262,1755,C
3261,DH,377,205,2803,3780,6354,3262,2426,H
3261,D,1420,1215,4018,4170,6789,3262,2598,D
3261,M,3312,3312,7330,3930,10719,3262,4018,M
3261,N,657,657,7987,90,10809,3262,7330,N
3261,O,239,239,8226,695,11504,3262,7987,O
3261,P,3049,3049,11275,3780,15284,3262,8226,P
3262,AE,92,92,92,125,125,3263,0,A
3262,BE,137,45,137,240,240,3263,0,E
3262,BF,264,264,401,180,420,3263,137,F
3262,BG,540,231,632,570,695,3263,92,B
3262,CG,196,196,828,115,810,3263,632,C
3262,DG,658,658,1486,2880,3690,3263,828,D
3262,G,2322,1237,2723,545,965,3263,401,G
3262,H,105,105,2828,2790,3755,3263,2723,H
3262,M,39,39,2867,59,3814,3263,2828,M
3262,N,111,111,2978,150,3964,3263,2867,N
3262,O,115,115,3093,100,4064,3263,2978,O
3262,P,3,3,3096,2880,6944,3263,3093,P
3263,AE,390,390,390,300,300,3264,0,A
3263,BE,173,173,563,300,600,3264,390,B
3263,CE,638,638,1201,840,1440,3264,563,C
3263,DE,1780,579,1780,1866,1866,3264,0,E
3263,DF,204,204,1984,180,2046,3264,1780,F
3263,DG,791,791,2775,970,3016,3264,1984,G
3263,DF,1904,330,3105,1140,2580,3264,1201,D
3263,F,1792,1462,4567,1600,4616,3264,2775,F
3263,G,1403,1403,5970,1080,5696,3264,4567,G
3263,H,2190,2190,8160,6960,12656,3264,5970,H
3263,M,153,153,8313,389,13045,3264,8160,M
3263,N,351,351,8664,180,13225,3264,8313,N
3263,O,1092,1092,9756,1250,14475,3264,8664,O
3263,P,4973,4973,14729,6680,21155,3264,9756,P
3264,AEI,84,84,84,308,308,3265,0,A
3264,BEI,85,1,85,315,315,3265,0,E
3264,BFI,384,299,384,1345,1345,3265,0,I
3264,BFJ,319,19,403,135,443,3265,84,B
3264,CFJ,58,58,461,415,858,3265,403,C
3264,DFJ,415,39,500,240,555,3265,85,F
3264,DGJ,12,12,512,410,965,3265,500,G
3264,DHJ,1842,1714,2226,960,2305,3265,384,J
3264,DHK,646,646,2872,840,3145,3265,2226,K
3264,DHJ,2488,128,3000,6060,7025,3265,512,H
3264,DJ,1117,989,3989,975,4120,3265,2872,J
3264,DK,1278,1278,5267,1420,5540,3265,3989,K
3264,DL,1402,1402,6669,350,5890,3265,5267,L
3264,D,37097,30889,37558,6180,7038,3265,461,D
3264,M,218,218,37776,384,7422,3265,37558,M
3264,N,406,406,38182,300,7722,3265,37776,N
3264,O,2575,2575,40757,1560,9282,3265,38182,O
3264,N,1362,1362,42119,2350,11632,3265,40757,N
3264,O,640,640,42759,885,12517,3265,42119,O
3264,N,963,963,43722,905,13422,3265,42759,N
3264,O,1674,1674,45396,1680,15102,3265,43722,O
3264,P,2751,2751,48147,3960,19062,3265,45396,P
3265,AE,1457,1457,1457,1510,1510,3266,0,E
3265,AF,1464,7,1464,1634,1634,3266,0,A
3265,BF,316,309,1773,300,1810,3266,1457,F
3265,BG,439,130,1903,300,1934,3266,1464,B
3265,CG,704,574,2477,840,2650,3266,1773,G
3265,CH,717,143,2620,835,2769,3266,1903,C
3265,DH,1190,1047,3667,1140,3790,3266,2477,H
3265,D,1919,872,4539,1140,3909,3266,2620,D
3265,M,400,400,4939,1803,5712,3266,4539,M
3265,N,1468,1468,6407,90,5802,3266,4939,N
3265,O,1436,1436,7843,1745,7547,3266,6407,O
3265,N,882,882,8725,605,8152,3266,7843,N
3265,O,698,698,9423,945,9097,3266,8725,O
3265,P,1081,1081,10504,3840,12937,3266,9423,P
3266,A,435,435,435,660,660,3267,0,A
3266,B,340,340,775,180,840,3267,435,B
3266,C,217,217,992,155,995,3267,775,C
3266,D,2598,2598,3590,2880,3875,3267,992,D
3266,M,458,458,4048,826,4701,3267,3590,M
3266,N,500,500,4548,180,4881,3267,4048,N
3266,O,162,162,4710,245,5126,3267,4548,O
3266,N,1549,1549,6259,1440,6566,3267,4710,N
3266,O,307,307,6566,740,7306,3267,6259,O
3266,N,471,471,7037,545,7851,3267,6566,N
3266,O,655,655,7692,780,8631,3267,7037,O
3266,P,1838,1838,9530,3900,12531,3267,7692,P
3267,A,560,560,560,735,735,3268,0,A
3267,B,294,294,854,180,915,3268,560,B
3267,C,137,137,991,155,1070,3268,854,C
3267,D,92,92,1083,2880,3950,3268,991,D
3267,M,345,345,1428,469,4419,3268,1083,M
3267,N,235,235,1663,150,4569,3268,1428,N
3267,O,603,603,2266,615,5184,3268,1663,O
3267,N,1733,1733,3999,1745,6929,3268,2266,N
3267,O,149,149,4148,125,7054,3268,3999,O
3267,P,1291,1291,5439,2880,9934,3268,4148,P
3268,A,491,491,491,1386,1386,3269,0,A
3268,B,935,935,1426,90,1476,3269,491,B
3268,C,1000,1000,2426,1240,2716,3269,1426,C
3268,D,1423,1423,3849,3780,6496,3269,2426,D
3268,M,238,238,4087,512,7008,3269,3849,M
3268,N,311,311,4398,90,7098,3269,4087,N
3268,O,1379,1379,5777,1865,8963,3269,4398,O
3268,P,259,259,6036,3840,12803,3269,5777,P
3269,AE,69,69,69,4060,4060,3270,0,A
3269,BE,1416,1347,1416,1514,1514,3270,0,E
3269,BF,138,138,1554,120,1634,3270,1416,F
3269,BG,206,206,1760,390,2024,3270,1554,G
3269,BF,638,638,2398,420,2444,3270,1760,F
3269,BG,245,245,2643,255,2699,3270,2398,G
3269,BH,4111,1537,4180,180,4240,3270,69,B
3269,CH,1177,1177,5357,1495,5735,3270,4180,C
3269,BH,1493,1493,6850,1175,6910,3270,5357,B
3269,CH,4347,140,6990,5160,7859,3270,2643,H
3269,C,502,362,7352,730,7640,3270,6850,C
3269,D,108,108,7460,2580,10220,3270,7352,D
3269,M,7160,7160,14620,7190,17410,3270,7460,M
3269,N,195,195,14815,210,17620,3270,14620,N
3269,O,256,256,15071,205,17825,3270,14815,O
3269,N,1293,1293,16364,1335,19160,3270,15071,N
3269,O,283,283,16647,563,19723,3270,16364,O
3269,P,293,293,16940,512,20235,3270,16647,P
3270,AE,531,531,531,644,644,3271,0,A
3270,BE,142,142,673,90,734,3271,531,B
3270,CE,529,529,1202,740,1474,3271,673,C
3270,DE,1953,751,1953,2439,2439,3271,0,E
3270,DF,516,516,2469,90,2529,3271,1953,F
3270,DG,616,616,3085,815,3344,3271,2469,G
3270,DF,1672,1672,4757,1475,4819,3271,3085,F
3270,DG,380,380,5137,740,5559,3271,4757,G
3270,DH,1044,1044,6181,3780,9339,3271,5137,H
3270,D,6457,1478,7659,3780,5254,3271,1202,D
3270,M,497,497,8156,890,10229,3271,7659,M
3270,N,573,573,8729,240,10469,3271,8156,N
3270,O,708,708,9437,625,11094,3271,8729,O
3270,N,648,648,10085,710,11804,3271,9437,N
3270,O,1308,1308,11393,2305,14109,3271,10085,O
3270,P,1128,1128,12521,4625,18734,3271,11393,P
3271,AE,435,435,435,411,411,3272,0,E
3271,AF,99,99,534,180,591,3272,435,F
3271,AG,686,152,686,1203,1203,3272,0,A
3271,BG,637,637,1323,180,1383,3272,686,B
3271,CG,1049,260,1583,965,1556,3272,534,G
3271,CH,791,531,2114,765,2148,3272,1323,C
3271,DH,941,410,2524,385,1941,3272,1583,H
3271,D,1563,1153,3677,550,2698,3272,2114,D
3271,M,845,845,4522,1705,4403,3272,3677,M
3271,N,980,980,5502,180,4583,3272,4522,N
3271,O,842,842,6344,840,5423,3272,5502,O
3271,P,5458,5458,11802,6680,12103,3272,6344,P
3272,A,1111,1111,1111,1640,1640,3273,0,A
3272,B,842,842,1953,180,1820,3273,1111,B
3272,C,100,100,2053,760,2580,3273,1953,C
3272,B,669,669,2722,205,2785,3273,2053,B
3272,C,599,599,3321,715,3500,3273,2722,C
3272,D,2637,2637,5958,4080,7580,3273,3321,D
3272,M,308,308,6266,1916,9496,3273,5958,M
3272,N,1735,1735,8001,180,9676,3273,6266,N
3272,O,620,620,8621,609,10285,3273,8001,O
3272,P,304,304,8925,4080,14365,3273,8621,P
3273,AEI,5,5,5,667,667,3274,0,E
3273,AFI,57,52,57,728,728,3274,0,A
3273,BFI,311,254,311,479,479,3274,0,I
3273,BFJ,348,348,659,240,719,3274,311,J
3273,BFK,773,171,830,150,878,3274,57,B
3273,CFK,853,28,858,240,907,3274,5,F
3273,CGK,204,176,1034,130,1008,3274,830,C
3273,BGK,323,147,1181,915,1822,3274,858,G
3273,BHK,1439,1292,2473,1505,2513,3274,1034,B
3273,CHK,1856,42,2515,2010,2729,3274,659,K
3273,CHJ,339,297,2812,650,3163,3274,2473,C
3273,DHJ,1754,123,2935,3960,5782,3274,1181,H
3273,DJ,899,479,3414,750,3479,3274,2515,J
3273,DK,774,774,4188,956,4435,3274,3414,K
3273,DL,1944,568,4756,4230,7393,3274,2812,D
3273,L,3627,3059,7815,414,4849,3274,4188,L
3273,M,1052,1052,8867,1425,8818,3274,7815,M
3273,N,398,398,9265,90,8908,3274,8867,N
3273,O,1674,1674,10939,1940,10848,3274,9265,O
3273,N,626,626,11565,345,11193,3274,10939,N
3273,O,441,441,12006,790,11983,3274,11565,O
3273,P,311,311,12317,3780,15763,3274,12006,P
3274,AEI,205,205,205,835,835,3275,0,A
3274,BEI,405,200,405,615,615,3275,0,E
3274,BFI,526,121,526,850,850,3275,0,I
3274,BFJ,324,203,729,180,795,3275,405,F
3274,BGJ,145,145,874,140,935,3275,729,G
3274,BHJ,353,5,879,90,940,3275,526,J
3274,BHK,25,20,899,2880,3815,3275,874,H
3274,BK,720,26,925,150,985,3275,205,B
3274,CK,250,250,1175,220,1205,3275,925,C
3274,DK,49,49,1224,2880,4085,3275,1175,D
3274,K,994,649,1873,1270,2210,3275,879,K
3274,L,4377,4377,6250,3780,5990,3275,1873,L
3274,M,377,377,6627,1129,7119,3275,6250,M
3274,N,842,842,7469,150,7269,3275,6627,N
3274,O,155,155,7624,190,7459,3275,7469,O
3274,P,109,109,7733,2880,10339,3275,7624,P
3275,A,12,12,12,477,477,3276,0,A
3275,B,826,826,838,420,897,3276,12,B
3275,C,1112,1112,1950,1236,2133,3276,838,C
3275,D,85,85,2035,414,2547,3276,1950,D
3275,M,19146,19146,21181,19181,21728,3276,2035,M
3275,N,284,284,21465,300,22028,3276,21181,N
3275,O,417,417,21882,1870,23898,3276,21465,O
3275,P,1347,1347,23229,7380,31278,3276,21882,P
3276,AE,731,731,731,919,919,3277,0,E
3276,AF,288,288,1019,150,1069,3277,731,F
3276,AG,210,210,1229,180,1249,3277,1019,G
3276,AF,1268,39,1268,1408,1408,3277,0,A
3276,BF,239,239,1507,150,1558,3277,1268,B
3276,CF,284,6,1513,290,1539,3277,1229,F
3276,CG,617,617,2130,690,2229,3277,1513,G
3276,CH,696,73,2203,700,2258,3277,1507,C
3276,BH,1438,1365,3568,4230,6459,3277,2130,H
3276,B,2549,1184,4752,2535,4793,3277,2203,B
3276,C,630,630,5382,690,5483,3277,4752,C
3276,D,1410,1410,6792,4230,9713,3277,5382,D
3276,M,1115,1115,7907,1070,10783,3277,6792,M
3276,N,213,213,8120,300,11083,3277,7907,N
3276,O,222,222,8342,840,11923,3277,8120,O
3276,N,1376,1376,9718,745,12668,3277,8342,N
3276,O,974,974,10692,1160,13828,3277,9718,O
3276,P,215,215,10907,3060,16888,3277,10692,P
3277,AEI,56,56,56,215,215,3278,0,I
3277,AEJ,71,15,71,259,259,3278,0,E
3277,AFJ,237,222,293,135,350,3278,56,J
3277,AFK,374,152,445,240,499,3278,71,F
3277,AGK,166,14,459,295,645,3278,293,K
3277,AGL,201,187,646,295,794,3278,445,G
3277,AHL,1293,647,1293,1798,1798,3278,0,A
3277,BHL,951,117,1410,5100,5745,3278,459,L
3277,BH,569,452,1862,90,1888,3278,1293,B
3277,CH,1471,255,2117,5100,5894,3278,646,H
3277,C,1112,857,2974,1465,3353,3278,1862,C
3277,D,60,60,3034,3780,7133,3278,2974,D
3277,M,165,165,3199,925,8058,3278,3034,M
3277,N,999,999,4198,300,8358,3278,3199,N
3277,O,668,668,4866,755,9113,3278,4198,O
3277,N,373,373,5239,285,9398,3278,4866,N
3277,O,499,499,5738,780,10178,3278,5239,O
3277,P,401,401,6139,1470,11648,3278,5738,P
3278,A,61,61,61,1021,1021,3279,0,A
3278,B,989,989,1050,90,1111,3279,61,B
3278,C,935,935,1985,1220,2331,3279,1050,C
3278,D,191,191,2176,3780,6111,3279,1985,D
3278,M,1885,1885,4061,2508,8619,3279,2176,M
3278,N,651,651,4712,90,8709,3279,4061,N
3278,O,148,148,4860,535,9244,3279,4712,O
3278,P,1384,1384,6244,3780,13024,3279,4860,P
3279,AEI,155,155,155,451,451,3280,0,A
3279,BEI,351,351,506,90,541,3280,155,B
3279,CEI,753,247,753,615,615,3280,0,E
3279,CFI,126,126,879,300,915,3280,753,F
3279,CGI,1613,734,1613,1570,1570,3280,0,I
3279,CGJ,1361,254,1867,1865,2406,3280,506,C
3279,CGJ,254,0,1867,300,1870,3280,1613,J
3279,DGK,1227,239,2106,745,1660,3280,879,G
3279,DHK,549,549,2655,1140,2800,3280,2106,H
3279,DK,880,92,2747,840,2710,3280,1867,K
3279,DL,1314,434,3181,3780,6186,3280,1867,D
3279,L,1186,752,3933,1140,3850,3280,2747,L
3279,M,1943,1943,5876,1989,8175,3280,3933,M
3279,N,171,171,6047,180,8355,3280,5876,N
3279,O,929,929,6976,1245,9600,3280,6047,O
3279,P,2471,2471,9447,6680,16280,3280,6976,P
3280,AE,734,734,734,1292,1292,3281,0,A
3280,BE,753,19,753,1057,1057,3281,0,E
3280,BF,331,331,1084,90,1147,3281,753,F
3280,BG,620,270,1354,90,1382,3281,734,B
3280,CG,940,670,2024,1240,2387,3281,1084,G
3280,CH,863,193,2217,1200,2582,3281,1354,C
3280,DH,81,81,2298,3780,6362,3281,2217,D
3280,H,473,199,2497,3780,6167,3281,2024,H
3280,M,1229,1229,3726,2675,9037,3281,2497,M
3280,N,1486,1486,5212,90,9127,3281,3726,N
3280,O,725,725,5937,1155,10282,3281,5212,O
3280,P,60,60,5997,3780,14062,3281,5937,P
3281,AEI,439,439,439,716,716,3282,0,A
3281,BEI,417,417,856,90,806,3282,439,B
3281,CEI,1527,671,1527,3375,3375,3282,0,I
3281,CEJ,1381,710,2237,1780,2586,3282,856,C
3281,DEJ,60,60,2297,3780,6366,3282,2237,D
3281,EJ,1843,1073,3370,90,3465,3282,1527,J
3281,EK,1406,1406,4776,1655,5120,3282,3370,K
3281,EL,140,140,4916,3780,8900,3282,4776,L
3281,E,26261,21345,26261,28481,28481,3282,0,E
3281,F,2250,2250,28511,90,28571,3282,26261,F
3281,G,1017,1017,29528,1220,29791,3282,28511,G
3281,H,1217,1217,30745,4625,34416,3282,29528,H
3281,M,673,673,31418,1312,35728,3282,30745,M
3281,N,671,671,32089,90,35818,3282,31418,N
3281,O,146,146,32235,535,36353,3282,32089,O
3281,P,1381,1381,33616,3780,40133,3282,32235,P
3282,A,287,287,287,563,563,3283,0,A
3282,B,523,523,810,90,653,3283,287,B
3282,C,651,651,1461,940,1593,3283,810,C
3282,D,344,344,1805,3780,5373,3283,1461,D
3282,M,135,135,1940,937,6310,3283,1805,M
3282,N,835,835,2775,90,6400,3283,1940,N
3282,O,249,249,3024,695,7095,3283,2775,O
3282,P,11855,11855,14879,3780,10875,3283,3024,P
3283,AEI,150,150,150,137,137,3284,0,A
3283,BEI,213,213,363,240,377,3284,150,B
3283,CEI,469,106,469,660,660,3284,0,E
3283,CFI,215,215,684,90,750,3284,469,F
3283,CGI,846,162,846,1154,1154,3284,0,I
3283,CGJ,515,353,1199,905,1655,3284,684,G
3283,CHJ,358,5,1204,90,1244,3284,846,J
3283,CHK,845,4,1208,1045,1422,3284,363,C
3283,DHK,1,1,1209,3960,5382,3284,1208,D
3283,HK,239,229,1438,3780,5435,3284,1199,H
3283,K,887,653,2091,1250,2494,3284,1204,K
3283,L,72,72,2163,3780,6274,3284,2091,L
3283,M,2184,2184,4347,2661,8935,3284,2163,M
3283,N,509,509,4856,90,9025,3284,4347,N
3283,O,239,239,5095,625,9650,3284,4856,O
3283,P,292,292,5387,3780,13430,3284,5095,P
3284,AEI,32,32,32,2566,2566,3285,0,I
3284,AEJ,48,16,48,426,426,3285,0,A
3284,BEJ,175,127,175,1508,1508,3285,0,E
3284,BFJ,498,371,546,165,591,3285,48,B
3284,CFJ,1011,1011,1557,1275,1866,3285,546,C
3284,DFJ,1619,237,1794,240,1748,3285,175,F
3284,DGJ,852,615,2409,3960,5826,3285,1557,D
3284,GJ,2619,242,2651,165,2731,3285,32,J
3284,GK,830,830,3481,1035,3766,3285,2651,K
3284,GL,178,178,3659,3960,7726,3285,3481,L
3284,G,2906,1041,4700,4140,5888,3285,1794,G
3284,F,1327,1327,6027,165,6053,3285,4700,F
3284,G,579,579,6606,905,6958,3285,6027,G
3284,H,242,242,6848,3960,10918,3285,6606,H
3284,M,2700,2700,9548,2939,13857,3285,6848,M
3284,N,351,351,9899,150,14007,3285,9548,N
3284,O,696,696,10595,700,14707,3285,9899,O
3284,N,895,895,11490,895,15602,3285,10595,N
3284,O,214,214,11704,230,15832,3285,11490,O
3284,P,1488,1488,13192,4230,20062,3285,11704,P
3285,A,15,15,15,48,48,3286,0,A
3285,B,235,235,250,240,288,3286,15,B
3285,C,561,561,811,785,1073,3286,250,C
3285,D,104,104,915,3960,5033,3286,811,D
3285,M,60,60,975,330,5363,3286,915,M
3285,N,846,846,1821,610,5973,3286,975,N
3285,O,384,384,2205,455,6428,3286,1821,O
3285,N,1315,1315,3520,1210,7638,3286,2205,N
3285,O,4596,4596,8116,1380,9018,3286,3520,O
3285,P,25619,25619,33735,3000,12018,3286,8116,P
3286,A,191,191,191,481,481,3287,0,A
3286,B,465,465,656,240,721,3287,191,B
3286,C,853,853,1509,985,1706,3287,656,C
3286,B,772,772,2281,625,2331,3287,1509,B
3286,C,191,191,2472,290,2621,3287,2281,C
3286,D,169,169,2641,5100,7721,3287,2472,D
3286,M,43,43,2684,1484,9205,3287,2641,M
3286,N,1491,1491,4175,165,9370,3287,2684,N
3286,O,606,606,4781,825,10195,3287,4175,O
3286,P,1804,1804,6585,3960,14155,3287,4781,P
3287,A,891,891,891,1151,1151,3288,0,A
3287,B,297,297,1188,90,1241,3288,891,B
3287,C,969,969,2157,1240,2481,3288,1188,C
3287,D,77,77,2234,3780,6261,3288,2157,D
3287,M,1516,1516,3750,1722,7983,3288,2234,M
3287,N,251,251,4001,90,8073,3288,3750,N
3287,O,220,220,4221,695,8768,3288,4001,O
3287,P,6825,6825,11046,3780,12548,3288,4221,P
3288,AEI,1615,1615,1615,4669,4669,3289,0,I
3288,AEJ,2898,1283,2898,4143,4143,3289,0,A
3288,BEJ,1278,1278,4176,90,4233,3289,2898,B
3288,CEJ,3105,544,4720,90,4759,3289,1615,J
3288,CEK,990,446,5166,1225,5458,3289,4176,C
3288,DEK,1,1,5167,3780,9238,3289,5166,D
3288,EK,1056,609,5776,1385,6144,3289,4720,K
3288,EL,75,75,5851,3780,9924,3289,5776,L
3288,E,15865,10014,15865,16618,16618,3289,0,E
3288,F,782,782,16647,90,16708,3289,15865,F
3288,G,861,861,17508,1215,17923,3289,16647,G
3288,H,271,271,17779,3780,21703,3289,17508,H
3288,M,3124,3124,20903,3812,25515,3289,17779,M
3288,N,730,730,21633,90,25605,3289,20903,N
3288,O,233,233,21866,625,26230,3289,21633,O
3288,P,2145,2145,24011,3780,30010,3289,21866,P
3289,AE,6,6,6,221,221,3290,0,E
3289,AF,340,334,340,350,350,3290,0,A
3289,BF,408,74,414,240,461,3290,6,F
3289,BG,407,333,747,435,785,3290,340,B
3289,CG,484,151,898,780,1241,3290,414,G
3289,CH,500,349,1247,585,1370,3290,747,C
3289,BH,489,489,1736,415,1785,3290,1247,B
3289,CH,952,114,1850,3960,5201,3290,898,H
3289,C,207,93,1943,875,2660,3290,1736,C
3289,D,736,736,2679,1590,4250,3290,1943,D
3289,M,2503,2503,5182,2285,7486,3290,2679,M
3289,N,522,522,5704,780,8266,3290,5182,N
3289,O,575,575,6279,865,9131,3290,5704,O
3289,N,1065,1065,7344,835,9966,3290,6279,N
3289,O,389,389,7733,648,10614,3290,7344,O
3289,P,4492,4492,12225,492,11106,3290,7733,P
3290,AE,592,592,592,1047,1047,3291,0,A
3290,BE,549,549,1141,150,1197,3291,592,B
3290,CE,128,128,1269,130,1327,3291,1141,C
3290,BE,1435,166,1435,1448,1448,3291,0,E
3290,BF,98,98,1533,150,1598,3291,1435,F
3290,BG,189,189,1722,120,1718,3291,1533,G
3290,BF,1577,1124,2846,1565,2892,3291,1269,B
3290,CF,1206,82,2928,1245,2963,3291,1722,F
3290,CG,437,355,3283,650,3542,3291,2846,C
3290,DG,384,29,3312,645,3608,3291,2928,G
3290,DH,1928,1928,5240,4230,7838,3291,3312,H
3290,D,7256,5299,10539,4230,7772,3291,3283,D
3290,M,347,347,10886,661,8499,3291,10539,M
3290,N,554,554,11440,300,8799,3291,10886,N
3290,O,756,756,12196,1100,9899,3291,11440,O
3290,N,1248,1248,13444,895,10794,3291,12196,N
3290,O,1061,1061,14505,180,10974,3291,13444,O
3290,P,1594,1594,16099,860,11834,3291,14505,P
3291,AEI,544,544,544,1006,1006,3292,0,A
3291,BEI,557,557,1101,150,1156,3292,544,B
3291,CEI,180,180,1281,140,1296,3292,1101,C
3291,BEI,1588,307,1588,1865,1865,3292,0,I
3291,BEJ,310,310,1898,90,1955,3292,1588,J
3291,BEK,719,102,2000,730,2026,3292,1281,B
3291,CEK,645,543,2543,855,2810,3292,1898,K
3291,CEL,63,63,2606,3780,6590,3292,2543,L
3291,CE,2849,243,2849,4117,4117,3292,0,E
3291,CF,892,43,2892,775,2801,3292,2000,C
3291,DF,264,264,3156,4230,7031,3292,2892,D
3291,F,1302,995,4151,90,4207,3292,2849,F
3291,G,963,963,5114,1230,5437,3292,4151,G
3291,H,22,22,5136,3780,9217,3292,5114,H
3291,M,3977,3977,9113,4842,14059,3292,5136,M
3291,N,900,900,10013,90,14149,3292,9113,N
3291,O,204,204,10217,605,14754,3292,10013,O
3291,P,8821,8821,19038,3780,18534,3292,10217,P
3292,AEI,62,62,62,205,205,3293,0,E
3292,AFI,98,36,98,1678,1678,3293,0,A
3292,BFI,233,197,295,150,355,3293,62,F
3292,BGI,536,536,831,500,855,3293,295,G
3292,BHI,1515,684,1515,1963,1963,3293,0,I
3292,BHJ,1684,267,1782,130,1808,3293,98,B
3292,CHJ,1456,505,2287,385,1240,3293,831,H
3292,CJ,1248,476,2763,420,2383,3293,1515,J
3292,CK,1102,121,2884,1105,2913,3293,1782,C
3292,DK,114,114,2998,385,3298,3293,2884,D
3292,K,874,639,3637,865,3248,3293,2763,K
3292,L,839,839,4476,550,3798,3293,3637,L
3292,M,653,653,5129,2449,6247,3293,4476,M
3292,N,2246,2246,7375,510,6757,3293,5129,N
3292,O,929,929,8304,1258,8015,3293,7375,O
3292,P,2769,2769,11073,1142,9157,3293,8304,P
3293,A,1493,1493,1493,3720,3720,3294,0,A
3293,B,2257,2257,3750,90,3810,3294,1493,B
3293,C,2461,2461,6211,2105,5915,3294,3750,C
3293,B,2201,2201,8412,2550,8465,3294,6211,B
3293,C,419,419,8831,735,9200,3294,8412,C
3293,D,20915,20915,29746,3780,12980,3294,8831,D
3293,M,1541,1541,31287,1937,14917,3294,29746,M
3293,N,426,426,31713,90,15007,3294,31287,N
3293,O,720,720,32433,805,15812,3294,31713,O
3293,N,936,936,33369,855,16667,3294,32433,N
3293,O,294,294,33663,390,17057,3294,33369,O
3293,P,732,732,34395,365,17422,3294,33663,P
3294,A,395,395,395,530,530,3295,0,A
3294,B,277,277,672,180,710,3295,395,B
3294,C,840,840,1512,745,1455,3295,672,C
3294,B,1345,1345,2857,1700,3155,3295,1512,B
3294,C,1038,1038,3895,1080,4235,3295,2857,C
3294,D,1442,1442,5337,3960,8195,3295,3895,D
3294,M,167,167,5504,694,8889,3295,5337,M
3294,N,628,628,6132,150,9039,3295,5504,N
