CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID
3135,4,4259,4259,7717,4230,7559,3136
3135,13,151,151,7868,403,7962,3136
3135,14,282,282,8150,90,8052,3136
3135,15,1625,1625,9775,1875,9927,3136
3135,14,570,570,10345,300,10227,3136
3135,15,453,453,10798,790,11017,3136
3135,16,3479,3479,14277,3780,14797,3136
3136,1,494,494,494,1947,1947,3137
3136,2,1518,1518,2012,90,2037,3137
3136,3,1553,1553,3565,1745,3782,3137
3136,4,72,72,3637,3780,7562,3137
3136,13,2077,2077,5714,2649,10211,3137
3136,14,622,622,6336,90,10301,3137
3136,15,541,541,6877,905,11206,3137
3136,16,6999,6999,13876,3780,14986,3137
3137,1,533,533,533,1702,1702,3138
3137,2,1645,1645,2178,555,2257,3138
3137,3,1292,1292,3470,1235,3492,3138
3137,4,2393,2393,5863,550,4042,3138
3137,13,1028,1028,6891,2949,6991,3138
3137,14,2654,2654,9545,780,7771,3138
3137,15,3242,3242,12787,1719,9490,3138
3137,16,7410,7410,20197,336,9826,3138
3138,1,66,66,66,94,94,3139
3138,2,117,117,183,150,244,3139
3138,3,90,90,273,100,344,3139
3138,4,11104,11104,11377,2880,3224,3139
3138,13,163,163,11540,631,3855,3139
3138,14,705,705,12245,90,3945,3139
3138,15,1049,1049,13294,1360,5305,3139
3138,16,375,375,13669,3780,9085,3139
3139,1,180,180,180,424,424,3140
3139,2,289,289,469,180,604,3140
3139,3,370,370,839,660,1264,3140
3139,4,321,321,1160,3960,5224,3140
3139,13,94,94,1254,115,5339,3140
3139,14,107,107,1361,150,5489,3140
3139,15,563,563,1924,75,5564,3140
3139,16,450,450,2374,2880,8444,3140
3140,1,122,122,122,116,116,3141
3140,2,181,181,303,240,356,3141
3140,3,226,226,529,245,601,3141
3140,4,582,582,1111,5250,5851,3141
3140,13,752,752,1863,1767,7618,3141
3140,14,1391,1391,3254,420,8038,3141
3140,15,741,741,3995,1060,9098,3141
3140,16,7384,7384,11379,2715,11813,3141
3141,1,58,58,58,115,115,3142
3141,2,166,166,224,135,250,3142
3141,3,176,176,400,295,545,3142
3141,4,111,111,511,5100,5645,3142
3141,13,471,471,982,1602,7247,3142
3141,14,1432,1432,2414,180,7427,3142
3141,15,527,527,2941,895,8322,3142
3141,14,427,427,3368,240,8562,3142
3141,15,629,629,3997,660,9222,3142
3141,16,583,583,4580,6660,15882,3142
3142,1,885,885,885,1381,1381,3143
3142,2,539,539,1424,90,1471,3143
3142,3,863,863,2287,1240,2711,3143
3142,4,86,86,2373,3780,6491,3143
3142,13,798,798,3171,1402,7893,3143
3142,14,659,659,3830,90,7983,3143
3142,15,447,447,4277,860,8843,3143
3142,16,274,274,4551,3780,12623,3143
3143,1,256,256,256,467,467,3144
3143,2,275,275,531,90,557,3144
3143,3,1475,1475,2006,1745,2302,3144
3143,4,17,17,2023,3780,6082,3144
3143,13,1959,1959,3982,2247,8329,3144
3143,14,339,339,4321,90,8419,3144
3143,15,399,399,4720,815,9234,3144
3143,16,1560,1560,6280,3780,13014,3144
3144,1,1544,1544,1544,1795,1795,3145
3144,2,267,267,1811,90,1885,3145
3144,3,502,502,2313,905,2790,3145
3144,4,59,59,2372,3780,6570,3145
3144,13,369,369,2741,986,7556,3145
3144,14,656,656,3397,90,7646,3145
3144,15,538,538,3935,850,8496,3145
3144,16,384,384,4319,3780,12276,3145
3145,1,1698,1698,1698,1771,1771,3146
3145,2,193,193,1891,180,1951,3146
3145,3,428,428,2319,600,2551,3146
3145,2,797,797,3116,610,3161,3146
3145,3,985,985,4101,1282,4443,3146
3145,4,2677,2677,6778,358,4801,3146
3145,13,551,551,7329,1795,6596,3146
3145,14,1274,1274,8603,90,6686,3146
3145,15,2969,2969,11572,2530,9216,3146
3145,14,3453,3453,15025,3855,13071,3146
3145,15,780,780,15805,945,14016,3146
3145,16,2910,2910,18715,3780,17796,3146
3146,1,162,162,162,115,115,3147
3146,2,13,13,175,120,235,3147
3146,3,232,232,407,225,460,3147
3146,2,815,815,1222,825,1285,3147
3146,3,569,569,1791,635,1920,3147
3146,4,4795,4795,6586,2940,4860,3147
3146,13,493,493,7079,770,5630,3147
3146,14,397,397,7476,180,5810,3147
3146,15,1457,1457,8933,1000,6810,3147
3146,16,2734,2734,11667,660,7470,3147
3147,1,5320,5320,5320,9056,9056,3148
3147,2,3747,3747,9067,90,9146,3148
3147,3,1189,1189,10256,1385,10531,3148
3147,4,43,43,10299,3780,14311,3148
3147,13,760,760,11059,1364,15675,3148
3147,14,654,654,11713,90,15765,3148
3147,15,489,489,12202,905,16670,3148
3147,16,5605,5605,17807,3780,20450,3148
3148,1,249,249,249,425,425,3149
3148,2,316,316,565,90,515,3149
3148,3,1387,1387,1952,1780,2295,3149
3148,4,106,106,2058,3780,6075,3149
3148,13,360,360,2418,1278,7353,3149
3148,14,948,948,3366,90,7443,3149
3148,15,765,765,4131,1195,8638,3149
3148,16,70,70,4201,3780,12418,3149
3149,1,558,558,558,430,430,3150
3149,2,681,681,1239,150,580,3150
3149,3,258,258,1497,245,825,3150
3149,4,715,715,2212,2881,3706,3150
3149,13,428,428,2640,452,4158,3150
3149,14,132,132,2772,150,4308,3150
3149,15,138,138,2910,100,4408,3150
3149,14,956,956,3866,980,5388,3150
3149,15,170,170,4036,225,5613,3150
3149,16,25,25,4061,4740,10353,3150
3150,1,11716,11716,11716,11835,11835,3151
3150,2,376,376,12092,300,12135,3151
3150,3,634,634,12726,735,12870,3151
3150,4,144,144,12870,1560,14430,3151
3150,13,11876,11876,24746,11984,26414,3151
3150,14,316,316,25062,240,26654,3151
3150,15,605,605,25667,995,27649,3151
3150,14,379,379,26046,50,27699,3151
3150,15,1086,1086,27132,1500,29199,3151
3150,16,164,164,27296,3960,33159,3151
3151,1,207,207,207,478,478,3152
3151,2,314,314,521,90,568,3152
3151,3,444,444,965,850,1418,3152
3151,4,943,943,1908,3780,5198,3152
3151,13,308,308,2216,890,6088,3152
3151,14,858,858,3074,300,6388,3152
3151,15,1159,1159,4233,920,7308,3152
3151,14,140,140,4373,465,7773,3152
3151,15,345,345,4718,660,8433,3152
3151,16,5748,5748,10466,3960,12393,3152
3152,1,199,199,199,214,214,3153
3152,2,109,109,308,150,364,3153
3152,3,147,147,455,410,774,3153
3152,2,857,857,1312,585,1359,3153
3152,3,127,127,1439,110,1469,3153
3152,4,505,505,1944,4230,5699,3153
3152,13,1873,1873,3817,2375,8074,3153
3152,14,1058,1058,4875,180,8254,3153
3152,15,483,483,5358,895,9149,3153
3152,14,1341,1341,6699,1365,10514,3153
3152,15,599,599,7298,620,11134,3153
3152,16,1266,1266,8564,6960,18094,3153
3153,1,50,50,50,2036,2036,3154
3153,2,2016,2016,2066,90,2126,3154
3153,3,577,577,2643,575,2701,3154
3153,4,430,430,3073,3780,6481,3154
3153,13,561,561,3634,941,7422,3154
3153,14,413,413,4047,90,7512,3154
3153,15,600,600,4647,845,8357,3154
3153,16,622,622,5269,3780,12137,3154
3154,1,97,97,97,860,860,3155
3154,2,955,955,1052,240,1100,3155
3154,3,656,656,1708,640,1740,3155
3154,4,1446,1446,3154,5370,7110,3155
3154,13,1643,1643,4797,3137,10247,3155
3154,14,1524,1524,6321,90,10337,3155
3154,15,1537,1537,7858,1780,12117,3155
3154,14,2333,2333,10191,2080,14197,3155
3154,15,1787,1787,11978,1220,15417,3155
3154,16,10238,10238,22216,3780,19197,3155
3155,1,646,646,646,1655,1655,3156
3155,2,1288,1288,1934,300,1955,3156
3155,3,1323,1323,3257,1045,3000,3156
3155,4,473,473,3730,1200,4200,3156
3155,13,206,206,3936,1769,5969,3156
3155,14,1768,1768,5704,240,6209,3156
3155,15,609,609,6313,810,7019,3156
3155,14,1054,1054,7367,1040,8059,3156
3155,15,645,645,8012,780,8839,3156
3155,16,1409,1409,9421,3960,12799,3156
3156,1,437,437,437,657,657,3157
3156,2,327,327,764,150,807,3157
3156,3,861,861,1625,810,1617,3157
3156,2,453,453,2078,490,2107,3157
3156,3,660,660,2738,710,2817,3157
3156,4,1620,1620,4358,4230,7047,3157
3156,13,1716,1716,6074,3516,10563,3157
3156,14,2160,2160,8234,420,10983,3157
3156,15,895,895,9129,1125,12108,3157
3156,14,1010,1010,10139,795,12903,3157
3156,15,658,658,10797,888,13791,3157
3156,16,709,709,11506,402,14193,3157
3157,1,112,112,112,180,180,3158
3157,2,190,190,302,180,360,3158
3157,3,171,171,473,165,525,3158
3157,4,8,8,481,4090,4615,3158
3157,13,660,660,1141,1186,5801,3158
3157,14,663,663,1804,180,5981,3158
3157,15,168,168,1972,230,6211,3158
3157,14,1493,1493,3465,1425,7636,3158
3157,15,1250,1250,4715,1350,8986,3158
3157,16,3386,3386,8101,3660,12646,3158
3158,1,11355,11355,11355,11490,11490,3159
3158,2,173,173,11528,90,11580,3159
3158,3,745,745,12273,1105,12685,3159
3158,4,476,476,12749,3780,16465,3159
3158,13,169,169,12918,831,17296,3159
3158,14,691,691,13609,90,17386,3159
3158,15,324,324,13933,705,18091,3159
3158,16,79,79,14012,3780,21871,3159
3159,1,39,39,39,1240,1240,3160
3159,2,1413,1413,1452,270,1510,3160
3159,3,156,156,1608,145,1655,3160
3159,4,37,37,1645,2880,4535,3160
3159,13,344,344,1989,932,5467,3160
3159,14,687,687,2676,150,5617,3160
3159,15,221,221,2897,140,5757,3160
3159,14,261,261,3158,340,6097,3160
3159,15,877,877,4035,815,6912,3160
3159,16,5040,5040,9075,3840,10752,3160
3160,1,1465,1465,1465,3775,3775,3161
3160,2,2444,2444,3909,180,3955,3161
3160,3,305,305,4214,505,4460,3161
3160,2,1122,1122,5336,880,5340,3161
3160,3,381,381,5717,450,5790,3161
3160,4,3923,3923,9640,4020,9810,3161
3160,13,2834,2834,12474,3214,13024,3161
3160,14,470,470,12944,150,13174,3161
3160,15,106,106,13050,130,13304,3161
3160,14,177,177,13227,155,13459,3161
3160,15,807,807,14034,740,14199,3161
3160,16,4447,4447,18481,550,14749,3161
3161,1,115,115,115,33,33,3162
3161,2,84,84,199,225,258,3162
3161,3,181,181,380,85,343,3162
3161,4,753,753,1133,2810,3153,3162
3161,13,177,177,1310,245,3398,3162
3161,14,161,161,1471,150,3548,3162
3161,15,82,82,1553,590,4138,3162
3161,14,679,679,2232,175,4313,3162
3161,15,210,210,2442,125,4438,3162
3161,16,223,223,2665,2880,7318,3162
3162,1,199,199,199,340,340,3163
3162,2,445,445,644,240,580,3163
3162,3,608,608,1252,695,1275,3163
3162,2,640,640,1892,640,1915,3163
3162,3,647,647,2539,810,2725,3163
3162,4,307,307,2846,3960,6685,3163
3162,13,592,592,3438,1601,8286,3163
3162,14,2768,2768,6206,420,8706,3163
3162,15,686,686,6892,900,9606,3163
3162,14,1316,1316,8208,1070,10676,3163
3162,15,168,168,8376,386,11062,3163
3162,16,3331,3331,11707,1454,12516,3163
3163,1,574,574,574,1198,1198,3164
3163,2,655,655,1229,90,1288,3164
3163,3,183,183,1412,535,1823,3164
3163,4,3050,3050,4462,3780,5603,3164
3163,13,480,480,4942,368,5971,3164
3163,14,18,18,4960,180,6151,3164
3163,15,999,999,5959,935,7086,3164
3163,16,716,716,6675,385,7471,3164
3164,1,37888,37888,37888,39491,39491,3165
3164,2,1638,1638,39526,90,39581,3165
3164,3,916,916,40442,1220,40801,3165
3164,4,144,144,40586,3780,44581,3165
3164,13,485,485,41071,1629,46210,3165
3164,14,1175,1175,42246,90,46300,3165
3164,15,764,764,43010,1195,47495,3165
3164,16,30,30,43040,3780,51275,3165
3165,1,869,869,869,1307,1307,3166
3165,2,502,502,1371,90,1397,3166
3165,3,904,904,2275,1250,2647,3166
3165,4,43,43,2318,3780,6427,3166
3165,13,302,302,2620,1046,7473,3166
3165,14,791,791,3411,90,7563,3166
3165,15,515,515,3926,845,8408,3166
3165,16,1414,1414,5340,3780,12188,3166
3166,1,1252,1252,1252,2265,2265,3167
3166,2,1103,1103,2355,150,2415,3167
3166,3,181,181,2536,540,2955,3167
3166,4,267,267,2803,720,3675,3167
3166,13,301,301,3104,698,4373,3167
3166,14,424,424,3528,90,4463,3167
3166,15,875,875,4403,1240,5703,3167
3166,16,134,134,4537,3780,9483,3167
3167,1,2032,2032,2032,2297,2297,3168
3167,2,279,279,2311,120,2417,3168
3167,3,826,826,3137,755,3172,3168
3167,4,153,153,3290,550,3722,3168
3167,13,633,633,3923,2502,6224,3168
3167,14,2243,2243,6166,420,6644,3168
3167,15,642,642,6808,676,7320,3168
3167,16,5118,5118,11926,759,8079,3168
3168,1,1279,1279,1279,2125,2125,3169
3168,2,884,884,2163,90,2215,3169
3168,3,567,567,2730,805,3020,3169
3168,2,4474,4474,7204,4245,7265,3169
3168,3,1419,1419,8623,1830,9095,3169
3168,4,767,767,9390,3780,12875,3169
3168,13,5,5,9395,379,13254,3169
3168,14,613,613,10008,300,13554,3169
3168,15,738,738,10746,825,14379,3169
3168,14,1149,1149,11895,1065,15444,3169
3168,15,331,331,12226,535,15979,3169
3168,16,14382,14382,26608,2880,18859,3169
3169,1,292,292,292,866,866,3170
3169,2,668,668,960,150,1016,3170
3169,3,234,234,1194,140,1156,3170
3169,2,663,663,1857,740,1896,3170
3169,3,844,844,2701,765,2661,3170
3169,4,2875,2875,5576,4230,6891,3170
3169,13,1584,1584,7160,2399,9290,3170
3169,14,846,846,8006,150,9440,3170
3169,15,256,256,8262,585,10025,3170
3169,16,25893,25893,34155,3780,13805,3170
3170,1,111,111,111,1098,1098,3171
3170,2,1191,1191,1302,240,1338,3171
3170,3,700,700,2002,760,2098,3171
3170,4,2283,2283,4285,7680,9778,3171
3170,13,136,136,4421,347,10125,3171
3170,14,370,370,4791,180,10305,3171
3170,15,639,639,5430,683,10988,3171
3170,16,12580,12580,18010,4080,15068,3171
3171,1,904,904,904,1401,1401,3172
3171,2,556,556,1460,90,1491,3172
3171,3,965,965,2425,1240,2731,3172
3171,4,8,8,2433,3780,6511,3172
3171,13,3736,3736,6169,4231,10742,3172
3171,14,528,528,6697,90,10832,3172
3171,15,511,511,7208,880,11712,3172
3171,16,8387,8387,15595,3780,15492,3172
3172,1,1200,1200,1200,1570,1570,3173
3172,2,617,617,1817,300,1870,3173
3172,3,1061,1061,2878,1105,2975,3173
3172,4,936,936,3814,1140,4115,3173
3172,13,2,2,3816,318,4433,3173
3172,14,577,577,4393,300,4733,3173
3172,15,648,648,5041,820,5553,3173
3172,14,1357,1357,6398,1245,6798,3173
3172,15,197,197,6595,430,7228,3173
3172,16,1203,1203,7798,8050,15278,3173
3173,1,5870,5870,5870,6945,6945,3174
3173,2,1344,1344,7214,300,7245,3174
3173,3,1215,1215,8429,1045,8290,3174
3173,4,731,731,9160,1200,9490,3174
3173,13,100,100,9260,1201,10691,3174
3173,14,1131,1131,10391,90,10781,3174
3173,15,515,515,10906,820,11601,3174
3173,14,1286,1286,12192,980,12581,3174
3173,15,925,925,13117,1425,14006,3174
3173,16,2722,2722,15839,3780,17786,3174
3174,1,606,606,606,1025,1025,3175
3174,2,706,706,1312,360,1385,3175
3174,3,1029,1029,2341,990,2375,3175
3174,4,2068,2068,4409,550,2925,3175
3174,13,849,849,5258,2181,5106,3175
3174,14,2063,2063,7321,780,5886,3175
3174,15,720,720,8041,790,6676,3175
3174,16,1032,1032,9073,1015,7691,3175
3175,1,238,238,238,953,953,3176
3175,2,1020,1020,1258,300,1253,3176
3175,3,814,814,2072,920,2173,3176
3175,2,1263,1263,3335,1445,3618,3176
3175,3,2316,2316,5651,2660,6278,3176
3175,4,1983,1983,7634,3960,10238,3176
3175,13,39046,39046,46680,39096,49334,3176
3175,14,200,200,46880,210,49544,3176
3175,15,264,264,47144,205,49749,3176
3175,14,736,736,47880,775,50524,3176
3175,15,731,731,48611,697,51221,3176
3175,16,4167,4167,52778,1143,52364,3176
3176,1,1989,1989,1989,2679,2679,3177
3176,2,750,750,2739,90,2769,3177
3176,3,1089,1089,3828,1505,4274,3177
3176,4,7,7,3835,3780,8054,3177
3176,13,452,452,4287,584,8638,3177
3176,14,248,248,4535,150,8788,3177
3176,15,30,30,4565,95,8883,3177
3176,14,437,437,5002,390,9273,3177
3176,15,140,140,5142,225,9498,3177
3176,16,984,984,6126,4740,14238,3177
3177,1,36,36,36,739,739,3178
3177,2,902,902,938,240,979,3178
3177,3,606,606,1544,810,1789,3178
3177,4,19850,19850,21394,3960,5749,3178
3177,13,121,121,21515,202,5951,3178
3177,14,324,324,21839,300,6251,3178
3177,15,755,755,22594,820,7071,3178
3177,14,2433,2433,25027,2370,9441,3178
3177,15,123,123,25150,385,9826,3178
3177,16,259,259,25409,5400,15226,3178
3178,1,107,107,107,436,436,3179
3178,2,594,594,701,240,676,3179
3178,3,718,718,1419,1015,1691,3179
3178,4,1773,1773,3192,3960,5651,3179
3178,13,1560,1560,4752,1730,7381,3179
3178,14,459,459,5211,300,7681,3179
3178,15,798,798,6009,835,8516,3179
3178,16,4271,4271,10280,1140,9656,3179
3179,1,135,135,135,1674,1674,3180
3179,2,1735,1735,1870,240,1914,3180
3179,3,918,918,2788,1170,3084,3180
3179,2,748,748,3536,560,3644,3180
3179,3,517,517,4053,555,4199,3180
3179,4,3562,3562,7615,420,4619,3180
3179,13,1755,1755,9370,3288,7907,3180
3179,14,1682,1682,11052,180,8087,3180
3179,15,943,943,11995,820,8907,3180
3179,14,253,253,12248,405,9312,3180
3179,15,530,530,12778,665,9977,3180
3179,16,399,399,13177,5460,15437,3180
3180,1,322,322,322,952,952,3181
3180,2,909,909,1231,300,1252,3181
3180,3,840,840,2071,910,2162,3181
3180,2,1410,1410,3481,1385,3547,3181
3180,3,2529,2529,6010,2460,6007,3181
3180,4,2569,2569,8579,3960,9967,3181
3180,13,1870,1870,10449,2847,12814,3181
3180,14,1288,1288,11737,90,12904,3181
3180,15,860,860,12597,1375,14279,3181
3180,14,592,592,13189,355,14634,3181
3180,15,733,733,13922,1060,15694,3181
3180,16,935,935,14857,3780,19474,3181
3181,1,109,109,109,857,857,3182
3181,2,926,926,1035,240,1097,3182
3181,3,579,579,1614,740,1837,3182
3181,4,7920,7920,9534,5100,6937,3182
3181,13,698,698,10232,2188,9125,3182
3181,14,1622,1622,11854,180,9305,3182
3181,15,738,738,12592,865,10170,3182
3181,14,463,463,13055,345,10515,3182
3181,15,52,52,13107,405,10920,3182
3181,16,19634,19634,32741,6060,16980,3182
3182,1,582,582,582,1095,1095,3183
3182,2,713,713,1295,240,1335,3183
3182,3,499,499,1794,825,2160,3183
3182,4,197,197,1991,3960,6120,3183
3182,13,1410,1410,3401,1840,7960,3183
3182,14,461,461,3862,90,8050,3183
3182,15,1467,1467,5329,1745,9795,3183
3182,14,639,639,5968,340,10135,3183
3182,15,578,578,6546,945,11080,3183
3182,16,1663,1663,8209,3780,14860,3183
3183,1,3722,3722,3722,4312,4312,3184
3183,2,622,622,4344,90,4402,3184
3183,3,886,886,5230,1300,5702,3184
3183,4,938,938,6168,3780,9482,3184
3183,13,2337,2337,8505,2578,12060,3184
3183,14,273,273,8778,90,12150,3184
3183,15,848,848,9626,1200,13350,3184
3183,14,2091,2091,11717,1735,15085,3184
3183,15,714,714,12431,1070,16155,3184
3183,16,17,17,12448,3780,19935,3184
3184,1,2757,2757,2757,3646,3646,3185
3184,2,1034,1034,3791,180,3826,3185
3184,3,971,971,4762,945,4771,3185
3184,4,106,106,4868,550,5321,3185
3184,13,753,753,5621,2673,7994,3185
3184,14,2629,2629,8250,780,8774,3185
3184,15,1281,1281,9531,1774,10548,3185
3184,16,15191,15191,24722,336,10884,3185
3185,1,48,48,48,747,747,3186
3185,2,904,904,952,240,987,3186
3185,3,611,611,1563,895,1882,3186
3185,4,194,194,1757,3960,5842,3186
3185,13,1405,1405,3162,1712,7554,3186
3185,14,442,442,3604,150,7704,3186
3185,15,615,615,4219,590,8294,3186
3185,14,184,184,4403,240,8534,3186
3185,15,691,691,5094,690,9224,3186
3185,16,3292,3292,8386,4230,13454,3186
3186,1,505,505,505,1339,1339,3187
3186,2,944,944,1449,90,1429,3187
3186,3,422,422,1871,855,2284,3187
3186,4,1407,1407,3278,3780,6064,3187
3186,13,766,766,4044,1368,7432,3187
3186,14,641,641,4685,90,7522,3187
3186,15,170,170,4855,535,8057,3187
3186,16,1347,1347,6202,3780,11837,3187
3187,1,81,81,81,836,836,3188
3187,2,933,933,1014,240,1076,3188
3187,3,327,327,1341,540,1616,3188
3187,4,11456,11456,12797,2880,4496,3188
3187,13,60,60,12857,1247,5743,3188
3187,14,1380,1380,14237,180,5923,3188
3187,15,337,337,14574,545,6468,3188
3187,14,499,499,15073,630,7098,3188
3187,15,776,776,15849,580,7678,3188
3187,16,7488,7488,23337,5250,12928,3188
3188,1,45,45,45,554,554,3189
3188,2,629,629,674,165,719,3189
3188,3,821,821,1495,1075,1794,3189
3188,4,1213,1213,2708,3960,5754,3189
3188,13,1534,1534,4242,2316,8070,3189
3188,14,828,828,5070,90,8160,3189
3188,15,498,498,5568,885,9045,3189
3188,14,1241,1241,6809,850,9895,3189
3188,15,717,717,7526,935,10830,3189
3188,16,2885,2885,10411,3780,14610,3189
3189,1,1414,1414,1414,1579,1579,3190
3189,2,196,196,1610,90,1669,3190
3189,3,767,767,2377,1105,2774,3190
3189,4,27,27,2404,3780,6554,3190
3189,13,3853,3853,6257,4329,10883,3190
3189,14,557,557,6814,90,10973,3190
3189,15,1547,1547,8361,1855,12828,3190
3189,16,6703,6703,15064,3780,16608,3190
3190,1,6744,6744,6744,7302,7302,3191
3190,2,918,918,7662,420,7722,3191
3190,3,725,725,8387,926,8648,3191
3190,4,6318,6318,14705,414,9062,3191
3190,13,1422,1422,16127,1509,10571,3191
3190,14,273,273,16400,240,10811,3191
3190,15,977,977,17377,850,11661,3191
3190,14,1796,1796,19173,1915,13576,3191
3190,15,89,89,19262,600,14176,3191
3190,16,1954,1954,21216,3750,17926,3191
3191,1,1607,1607,1607,6997,6997,3192
3191,2,5420,5420,7027,90,7087,3192
3191,3,958,958,7985,1220,8307,3192
3191,4,1501,1501,9486,3780,12087,3192
3191,13,412,412,9898,1125,13212,3192
3191,14,806,806,10704,90,13302,3192
3191,15,192,192,10896,675,13977,3192
3191,16,19138,19138,30034,3780,17757,3192
3192,1,1585,1585,1585,1615,1615,3193
3192,2,483,483,2068,420,2035,3193
3192,3,556,556,2624,675,2710,3193
3192,4,2139,2139,4763,550,3260,3193
3192,13,6679,6679,11442,7534,10794,3193
3192,14,917,917,12359,90,10884,3193
3192,15,820,820,13179,1215,12099,3193
3192,14,406,406,13585,10,12109,3193
3192,15,584,584,14169,920,13029,3193
3192,16,1249,1249,15418,3780,16809,3193
3193,1,4604,4604,4604,4747,4747,3194
3193,2,161,161,4765,90,4837,3194
3193,3,436,436,5201,820,5657,3194
3193,2,585,585,5786,160,5817,3194
3193,3,952,952,6738,1425,7242,3194
3193,4,1019,1019,7757,3780,11022,3194
3193,13,1762,1762,9519,2067,13089,3194
3193,14,338,338,9857,90,13179,3194
3193,15,1183,1183,11040,1510,14689,3194
3193,16,46,46,11086,3780,18469,3194
3194,1,14538,14538,14538,14854,14854,3195
3194,2,595,595,15133,300,15154,3195
3194,3,561,561,15694,735,15889,3195
3194,4,195,195,15889,1560,17449,3195
3194,13,2809,2809,18698,1673,19122,3195
3194,14,314,314,19012,1500,20622,3195
3194,15,806,806,19818,995,21617,3195
3194,14,1097,1097,20915,910,22527,3195
3194,15,206,206,21121,300,22827,3195
3194,16,650,650,21771,5100,27927,3195
3195,1,680,680,680,1145,1145,3196
3195,2,576,576,1256,150,1295,3196
3195,3,1451,1451,2707,400,1695,3196
3195,2,266,266,2973,1295,2990,3196
3195,3,395,395,3368,650,3640,3196
3195,4,1726,1726,5094,4230,7870,3196
3195,13,54,54,5148,1853,9723,3196
3195,14,2389,2389,7537,650,10373,3196
3195,15,800,800,8337,825,11198,3196
3195,16,243,243,8580,550,11748,3196
3196,1,14,14,14,146,146,3197
3196,2,325,325,339,240,386,3197
3196,3,787,787,1126,1035,1421,3197
3196,4,4,4,1130,3960,5381,3197
3196,13,3616,3616,4746,4743,10124,3197
3196,14,1178,1178,5924,90,10214,3197
3196,15,186,186,6110,585,10799,3197
3196,16,11818,11818,17928,3780,14579,3197
3197,1,1296,1296,1296,1478,1478,3198
3197,2,432,432,1728,240,1718,3198
3197,3,770,770,2498,765,2483,3198
3197,2,169,169,2667,295,2778,3198
3197,3,879,879,3546,1260,4038,3198
3197,4,289,289,3835,3960,7998,3198
3197,13,674,674,4509,755,8753,3198
3197,14,191,191,4700,150,8903,3198
3197,15,37,37,4737,115,9018,3198
3197,14,269,269,5006,210,9228,3198
3197,15,135,135,5141,225,9453,3198
3197,16,1048,1048,6189,4740,14193,3198
3198,1,445,445,445,815,815,3199
3198,2,626,626,1071,300,1115,3199
3198,3,1082,1082,2153,1045,2160,3199
3198,4,62,62,2215,1140,3300,3199
3198,13,786,786,3001,1590,4890,3199
3198,14,1080,1080,4081,300,5190,3199
3198,15,643,643,4724,695,5885,3199
3198,16,1861,1861,6585,1140,7025,3199
3199,1,160,160,160,143,143,3200
3199,2,157,157,317,240,383,3200
3199,3,278,278,595,240,623,3200
3199,4,547,547,1142,5250,5873,3200
3199,13,1056,1056,2198,1764,7637,3200
3199,14,1098,1098,3296,420,8057,3200
3199,15,1037,1037,4333,1275,9332,3200
3199,16,68,68,4401,555,9887,3200
3200,1,50,50,50,1053,1053,3201
3200,2,1209,1209,1259,240,1293,3201
3200,3,822,822,2081,930,2223,3201
3200,4,229,229,2310,6990,9213,3201
3200,13,21786,21786,24096,21851,31064,3201
3200,14,354,354,24450,90,31154,3201
3200,15,1150,1150,25600,1545,32699,3201
3200,16,1055,1055,26655,3780,36479,3201
3201,1,1854,1854,1854,3258,3258,3202
3201,2,1434,1434,3288,90,3348,3202
3201,3,526,526,3814,820,4168,3202
3201,2,868,868,4682,575,4743,3202
3201,3,761,761,5443,1240,5983,3202
3201,4,3242,3242,8685,3780,9763,3202
3201,13,230,230,8915,1290,11053,3202
3201,14,1279,1279,10194,270,11323,3202
3201,15,296,296,10490,315,11638,3202
3201,16,942,942,11432,4140,15778,3202
3202,1,152,152,152,146,146,3203
3202,2,174,174,326,240,386,3203
3202,3,197,197,523,285,671,3203
3202,4,2974,2974,3497,5160,5831,3203
3202,13,3460,3460,6957,4769,10600,3203
3202,14,1460,1460,8417,180,10780,3203
3202,15,821,821,9238,885,11665,3203
3202,14,743,743,9981,690,12355,3203
3202,15,561,561,10542,635,12990,3203
3202,16,176,176,10718,6960,19950,3203
3203,1,12,12,12,239,239,3204
3203,2,315,315,327,135,374,3204
3203,3,160,160,487,280,654,3204
3203,4,98,98,585,5160,5814,3204
3203,13,4981,4981,5566,7353,13167,3204
3203,14,2507,2507,8073,180,13347,3204
3203,15,842,842,8915,885,14232,3204
3203,14,505,505,9420,445,14677,3204
3203,15,893,893,10313,1070,15747,3204
3203,16,554,554,10867,6900,22647,3204
3204,1,85,85,85,115,115,3205
3204,2,429,429,514,435,550,3205
3204,3,637,637,1151,585,1135,3205
3204,2,373,373,1524,415,1550,3205
3204,3,221,221,1745,875,2425,3205
3204,4,729,729,2474,1620,4045,3205
3204,13,1750,1750,4224,2910,6955,3205
3204,14,1348,1348,5572,240,7195,3205
3204,15,692,692,6264,725,7920,3205
3204,14,911,911,7175,920,8840,3205
3204,15,383,383,7558,660,9500,3205
3204,16,1884,1884,9442,3960,13460,3205
3205,1,1028,1028,1028,1437,1437,3206
3205,2,544,544,1572,195,1632,3206
3205,3,759,759,2331,695,2327,3206
3205,4,200,200,2531,385,2712,3206
3205,13,1036,1036,3567,1908,4620,3206
3205,14,1017,1017,4584,210,4830,3206
3205,15,1118,1118,5702,977,5807,3206
