CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp
3646,15,323,323,7300
3646,16,1551,1551,8851
3647,9,27,27,27
3647,5,81,54,81
3647,10,406,352,433
3647,6,409,57,490
3647,11,202,145,635
3647,7,192,47,682
3647,8,41,41,723
3647,12,206,118,841
3647,1,864,23,864
3647,2,796,796,1660
3647,3,452,452,2112
3647,2,468,468,2580
3647,3,984,984,3564
3647,4,304,304,3868
3647,13,631,631,4499
3647,14,743,743,5242
3647,15,704,704,5946
3647,14,245,245,6191
3647,15,710,710,6901
3647,16,2641,2641,9542
3648,1,185,185,185
3648,2,355,355,540
3648,5,602,62,602
3648,3,325,263,865
3648,2,203,203,1068
3648,3,606,606,1674
3648,9,1850,176,1850
3648,6,1275,27,1877
3648,4,258,55,1932
3648,10,830,748,2680
3648,7,808,5,2685
3648,11,710,705,3390
3648,10,188,188,3578
3648,6,1147,254,3832
3648,11,386,132,3964
3648,7,329,197,4161
3648,12,2800,2603,6764
3648,8,2897,294,7058
3648,13,395,395,7453
3648,14,363,363,7816
3648,15,699,699,8515
3648,14,8749,8749,17264
3648,15,705,705,17969
3648,16,1068,1068,19037
3649,1,50,50,50
3649,2,349,349,399
3649,5,605,206,605
3649,6,521,521,1126
3649,3,846,119,1245
3649,7,313,194,1439
3649,2,355,161,1600
3649,6,315,154,1754
3649,3,588,434,2188
3649,4,356,356,2544
3649,7,2318,1528,4072
3649,8,427,427,4499
3649,13,899,899,5398
3649,14,2830,2830,8228
3649,15,761,761,8989
3649,14,411,411,9400
3649,15,1365,1365,10765
3649,16,1477,1477,12242
3650,1,108,108,108
3650,9,128,20,128
3650,5,388,260,388
3650,10,1164,904,1292
3650,2,1210,26,1318
3650,6,1094,164,1482
3650,3,697,533,2015
3650,11,728,5,2020
3650,7,785,247,2267
3650,12,773,526,2793
3650,8,749,223,3016
3650,4,1112,111,3127
3650,13,4,4,3131
3650,14,348,348,3479
3650,15,798,798,4277
3650,14,1102,1102,5379
3650,15,293,293,5672
3650,16,23052,23052,28724
3651,1,652,652,652
3651,2,632,632,1284
3651,3,454,454,1738
3651,4,2381,2381,4119
3651,13,7935,7935,12054
3651,14,157,157,12211
3651,15,532,532,12743
3651,14,559,559,13302
3651,15,655,655,13957
3651,16,2279,2279,16236
3652,5,395,395,395
3652,9,413,18,413
3652,1,650,237,650
3652,10,247,10,660
3652,6,365,100,760
3652,2,587,477,1237
3652,7,494,17,1254
3652,11,903,309,1563
3652,6,449,140,1703
3652,3,524,58,1761
3652,7,217,159,1920
3652,4,607,448,2368
3652,12,865,60,2428
3652,8,2233,1725,4153
3652,13,3006,3006,7159
3652,14,570,570,7729
3652,15,1234,1234,8963
3652,14,369,369,9332
3652,15,456,456,9788
3652,16,2795,2795,12583
3653,1,1701,1701,1701
3653,2,245,245,1946
3653,3,362,362,2308
3653,2,795,795,3103
3653,3,521,521,3624
3653,4,20640,20640,24264
3653,13,15015,15015,39279
3653,14,1253,1253,40532
3653,15,759,759,41291
3653,14,325,325,41616
3653,15,87,87,41703
3653,16,1300,1300,43003
3654,1,261,261,261
3654,2,4,4,265
3654,3,421,421,686
3654,2,634,634,1320
3654,3,576,576,1896
3654,4,1864,1864,3760
3654,13,1254,1254,5014
3654,14,1617,1617,6631
3654,15,271,271,6902
3654,14,387,387,7289
3654,15,571,571,7860
3654,16,74,74,7934
3655,1,216,216,216
3655,2,1209,1209,1425
3655,3,736,736,2161
3655,4,30,30,2191
3655,13,304,304,2495
3655,14,244,244,2739
3655,15,796,796,3535
3655,14,1270,1270,4805
3655,15,299,299,5104
3655,16,4189,4189,9293
3656,1,227,227,227
3656,2,149,149,376
3656,3,868,868,1244
3656,4,179,179,1423
3656,13,8929,8929,10352
3656,14,1144,1144,11496
3656,15,845,845,12341
3656,14,2323,2323,14664
3656,15,934,934,15598
3656,16,520,520,16118
3657,1,722,722,722
3657,2,399,399,1121
3657,3,519,519,1640
3657,4,4016,4016,5656
3657,13,99,99,5755
3657,14,1031,1031,6786
3657,15,1030,1030,7816
3657,14,797,797,8613
3657,15,220,220,8833
3657,16,4255,4255,13088
3658,1,77,77,77
3658,2,75,75,152
3658,3,517,517,669
3658,2,1032,1032,1701
3658,3,2146,2146,3847
3658,4,11,11,3858
3658,13,1488,1488,5346
3658,14,2405,2405,7751
3658,15,1163,1163,8914
3658,14,467,467,9381
3658,15,1167,1167,10548
3658,16,67,67,10615
3659,5,71,71,71
3659,6,156,156,227
3659,7,169,169,396
3659,8,95,95,491
3659,1,548,57,548
3659,2,532,532,1080
3659,3,71,71,1151
3659,2,90,90,1241
3659,3,184,184,1425
3659,4,1361,1361,2786
3659,13,18899,18899,21685
3659,14,490,490,22175
3659,15,858,858,23033
3659,16,5961,5961,28994
3660,1,7,7,7
3660,2,557,557,564
3660,3,530,530,1094
3660,4,147,147,1241
3660,13,622,622,1863
3660,14,1596,1596,3459
3660,15,686,686,4145
3660,16,1201,1201,5346
3661,1,79,79,79
3661,2,256,256,335
3661,3,177,177,512
3661,4,120,120,632
3661,13,743,743,1375
3661,14,1313,1313,2688
3661,15,1390,1390,4078
3661,16,286,286,4364
3662,5,1205,1205,1205
3662,1,1800,595,1800
3662,6,639,44,1844
3662,2,166,122,1966
3662,3,610,610,2576
3662,7,960,228,2804
3662,2,408,180,2984
3662,3,467,467,3451
3662,8,961,314,3765
3662,4,5389,5075,8840
3662,13,225,225,9065
3662,14,313,313,9378
3662,15,656,656,10034
3662,14,1173,1173,11207
3662,15,364,364,11571
3662,16,15273,15273,26844
3663,1,2030,2030,2030
3663,2,453,453,2483
3663,3,500,500,2983
3663,4,8261,8261,11244
3663,13,130,130,11374
3663,14,1129,1129,12503
3663,15,934,934,13437
3663,14,746,746,14183
3663,15,185,185,14368
3663,16,1341,1341,15709
3664,5,29,29,29
3664,1,394,365,394
3664,2,944,944,1338
3664,3,584,584,1922
3664,4,212,212,2134
3664,6,2413,308,2442
3664,7,551,551,2993
3664,8,3067,3067,6060
3664,13,239,239,6299
3664,14,274,274,6573
3664,15,510,510,7083
3664,14,366,366,7449
3664,15,673,673,8122
3664,16,592,592,8714
3665,1,207,207,207
3665,9,231,24,231
3665,2,272,248,479
3665,10,326,78,557
3665,3,729,651,1208
3665,11,672,21,1229
3665,12,136,136,1365
3665,4,433,276,1641
3665,5,14540,12899,14540
3665,6,584,584,15124
3665,7,625,625,15749
3665,8,40,40,15789
3665,13,1635,1635,17424
3665,14,285,285,17709
3665,15,2642,2642,20351
3665,14,323,323,20674
3665,15,759,759,21433
3665,16,1401,1401,22834
3666,9,801,801,801
3666,1,1396,595,1396
3666,2,367,367,1763
3666,10,1122,160,1923
3666,11,213,213,2136
3666,10,466,466,2602
3666,3,907,68,2670
3666,11,169,101,2771
3666,5,2812,41,2812
3666,2,267,125,2937
3666,12,371,205,3142
3666,3,475,270,3412
3666,6,600,0,3412
3666,7,956,956,4368
3666,6,812,812,5180
3666,4,3535,1767,6947
3666,7,3232,1465,8412
3666,8,1976,1976,10388
3666,13,1643,1643,12031
3666,14,2786,2786,14817
3666,15,491,491,15308
3666,14,1351,1351,16659
3666,15,1287,1287,17946
3666,16,833,833,18779
3667,9,386,386,386
3667,10,257,257,643
3667,5,1169,526,1169
3667,11,674,148,1317
3667,6,348,200,1517
3667,7,542,542,2059
3667,10,1200,458,2517
3667,1,3004,487,3004
3667,11,559,72,3076
3667,2,263,191,3267
3667,3,558,558,3825
3667,4,1980,1980,5805
3667,8,7740,3994,9799
3667,12,25494,18771,28570
3667,13,8243,8243,36813
3667,14,1105,1105,37918
3667,15,520,520,38438
3667,14,589,589,39027
3667,15,868,868,39895
3667,16,695,695,40590
3668,5,125,125,125
3668,6,533,533,658
3668,1,1044,386,1044
3668,7,643,257,1301
3668,8,284,284,1585
3668,2,639,98,1683
3668,3,651,651,2334
3668,4,136,136,2470
3668,13,1220,1220,3690
3668,14,422,422,4112
3668,15,770,770,4882
3668,14,1474,1474,6356
3668,15,272,272,6628
3668,16,1067,1067,7695
3669,9,2,2,2
3669,1,9,7,9
3669,2,292,292,301
3669,5,377,76,377
3669,6,98,98,475
3669,7,120,120,595
3669,3,511,217,812
3669,4,98,98,910
3669,10,1019,111,1021
3669,6,744,318,1339
3669,11,365,47,1386
3669,7,507,460,1846
3669,12,862,402,2248
3669,8,5441,5039,7287
3669,13,665,665,7952
3669,14,634,634,8586
3669,15,366,366,8952
3669,14,1293,1293,10245
3669,15,4570,4570,14815
3669,16,21367,21367,36182
3670,1,4,4,4
3670,2,976,976,980
3670,3,1247,1247,2227
3670,4,350,350,2577
3670,13,196,196,2773
3670,14,1930,1930,4703
3670,15,1738,1738,6441
3670,14,378,378,6819
3670,15,688,688,7507
3670,16,10991,10991,18498
3671,5,254,254,254
3671,6,784,784,1038
3671,7,177,177,1215
3671,8,391,391,1606
3671,1,5752,4146,5752
3671,2,339,339,6091
3671,3,703,703,6794
3671,4,115,115,6909
3671,13,838,838,7747
3671,14,234,234,7981
3671,15,173,173,8154
3671,14,1465,1465,9619
3671,15,670,670,10289
3671,16,10987,10987,21276
3672,1,18,18,18
3672,5,55,37,55
3672,6,223,223,278
3672,2,279,19,297
3672,7,183,164,461
3672,3,191,27,488
3672,4,207,207,695
3672,8,322,88,783
3672,13,523,523,1306
3672,14,494,494,1800
3672,15,49,49,1849
3672,14,284,284,2133
3672,15,157,157,2290
3672,16,958,958,3248
3673,5,46,46,46
3673,1,75,29,75
3673,6,114,85,160
3673,2,104,19,179
3673,7,157,138,317
3673,3,186,48,365
3673,8,160,112,477
3673,4,134,22,499
3673,13,523,523,1022
3673,14,1602,1602,2624
3673,15,1343,1343,3967
3673,16,36,36,4003
3674,5,395,395,395
3674,6,570,570,965
3674,7,164,164,1129
3674,1,1272,143,1272
3674,9,1551,279,1551
3674,6,747,325,1876
3674,10,635,310,2186
3674,2,938,24,2210
3674,11,197,173,2383
3674,7,998,491,2874
3674,3,893,229,3103
3674,8,779,550,3653
3674,4,658,108,3761
3674,10,1766,388,4149
3674,11,892,892,5041
3674,12,471,471,5512
3674,13,1596,1596,7108
3674,14,642,642,7750
3674,15,224,224,7974
3674,14,701,701,8675
3674,15,2349,2349,11024
3674,16,1,1,11025
3675,1,33,33,33
3675,5,1210,1177,1210
3675,2,1564,387,1597
3675,6,637,250,1847
3675,3,678,428,2275
3675,7,1051,623,2898
3675,4,824,201,3099
3675,8,5615,5414,8513
3675,13,5800,5800,14313
3675,14,1568,1568,15881
3675,15,1904,1904,17785
3675,16,47520,47520,65305
3676,5,374,374,374
3676,9,392,18,392
3676,10,528,528,920
3676,6,652,106,1026
3676,7,114,114,1140
3676,11,345,125,1265
3676,6,806,681,1946
3676,7,822,822,2768
3676,8,127,127,2895
3676,12,2671,1041,3936
3676,1,4425,489,4425
3676,2,304,304,4729
3676,3,279,279,5008
3676,4,1091,1091,6099
3676,13,1159,1159,7258
3676,14,426,426,7684
3676,15,958,958,8642
3676,14,130,130,8772
3676,15,475,475,9247
3676,16,4040,4040,13287
3677,1,2752,2752,2752
3677,5,2891,139,2891
3677,6,215,215,3106
3677,2,385,31,3137
3677,7,654,623,3760
3677,3,669,46,3806
3677,2,877,877,4683
3677,6,1005,82,4765
3677,3,446,364,5129
3677,7,434,70,5199
3677,8,932,932,6131
3677,4,2454,1452,7583
3677,13,537,537,8120
3677,14,519,519,8639
3677,15,653,653,9292
3677,14,2206,2206,11498
3677,15,1079,1079,12577
3677,16,1185,1185,13762
3678,5,277,277,277
3678,1,696,419,696
3678,6,649,230,926
3678,9,2008,1082,2008
3678,7,1223,141,2149
3678,10,319,178,2327
3678,2,1893,262,2589
3678,11,949,687,3276
3678,12,54,54,3330
3678,3,1068,327,3657
3678,8,1825,317,3974
3678,4,4834,4517,8491
3678,13,446,446,8937
3678,14,986,986,9923
3678,15,990,990,10913
3678,14,1094,1094,12007
3678,15,953,953,12960
3678,16,499,499,13459
3679,1,424,424,424
3679,2,208,208,632
3679,3,31,31,663
3679,5,1150,487,1150
3679,2,819,332,1482
3679,6,723,391,1873
3679,3,677,286,2159
3679,4,223,223,2382
3679,7,891,382,2764
3679,8,171,171,2935
3679,13,3023,3023,5958
3679,14,276,276,6234
3679,15,609,609,6843
3679,14,374,374,7217
3679,15,852,852,8069
3679,16,387,387,8456
3680,5,69,69,69
3680,9,152,83,152
3680,1,163,11,163
3680,10,492,481,644
3680,2,726,245,889
3680,3,369,369,1258
3680,6,1340,151,1409
3680,11,856,91,1500
3680,12,638,638,2138
3680,7,776,47,2185
3680,4,1141,214,2399
3680,8,921,707,3106
3680,13,490,490,3596
3680,14,444,444,4040
3680,15,824,824,4864
3680,14,869,869,5733
3680,15,944,944,6677
3680,16,946,946,7623
3681,5,84,84,84
3681,1,365,281,365
3681,2,316,316,681
3681,6,821,224,905
3681,3,463,239,1144
3681,7,632,393,1537
3681,2,540,147,1684
3681,3,236,236,1920
3681,8,835,452,2372
3681,4,718,266,2638
3681,13,1783,1783,4421
3681,14,301,301,4722
3681,15,511,511,5233
3681,14,195,195,5428
3681,15,147,147,5575
3681,16,25,25,5600
3682,1,104,104,104
3682,5,123,19,123
3682,6,265,265,388
3682,7,628,628,1016
3682,8,1101,1101,2117
3682,2,2806,793,2910
3682,3,654,654,3564
3682,4,643,643,4207
3682,13,1880,1880,6087
3682,14,634,634,6721
3682,15,365,365,7086
3682,14,1294,1294,8380
3682,15,306,306,8686
3682,16,27231,27231,35917
3683,1,1272,1272,1272
3683,2,803,803,2075
3683,3,1049,1049,3124
3683,2,11550,11550,14674
3683,3,551,551,15225
3683,4,583,583,15808
3683,13,11785,11785,27593
3683,14,334,334,27927
3683,15,989,989,28916
3683,16,2051,2051,30967
3684,1,74,74,74
3684,2,258,258,332
3684,3,405,405,737
3684,4,439,439,1176
3684,13,1965,1965,3141
3684,14,2415,2415,5556
3684,15,1148,1148,6704
3684,14,584,584,7288
3684,15,720,720,8008
3684,16,891,891,8899
3685,5,78,78,78
3685,1,170,92,170
3685,6,172,80,250
3685,7,235,235,485
3685,8,76,76,561
3685,2,733,342,903
3685,3,42,42,945
3685,2,311,311,1256
3685,3,192,192,1448
3685,4,358,358,1806
3685,13,161,161,1967
3685,14,390,390,2357
3685,15,94,94,2451
3685,16,149,149,2600
3686,1,139,139,139
3686,2,670,670,809
3686,3,193,193,1002
3686,4,123,123,1125
3686,13,184,184,1309
3686,14,770,770,2079
3686,15,521,521,2600
3686,16,120,120,2720
3687,1,10061,10061,10061
3687,2,1185,1185,11246
3687,3,872,872,12118
3687,4,15442,15442,27560
3687,13,159,159,27719
3687,14,1008,1008,28727
3687,15,1024,1024,29751
3687,14,666,666,30417
3687,15,52,52,30469
3687,16,3560,3560,34029
3688,5,227,227,227
3688,6,239,239,466
3688,1,1254,788,1254
3688,7,920,132,1386
3688,2,384,252,1638
3688,6,731,479,2117
3688,3,652,173,2290
3688,4,296,296,2586
3688,7,502,33,2619
3688,8,3535,3535,6154
3688,13,1442,1442,7596
3688,14,1275,1275,8871
3688,15,400,400,9271
3688,14,1020,1020,10291
3688,15,479,479,10770
3688,16,3596,3596,14366
3689,1,307,307,307
3689,5,1185,878,1185
3689,9,1190,5,1190
3689,2,1015,132,1322
3689,6,641,504,1826
3689,10,641,5,1831
3689,3,986,477,2308
3689,7,956,474,2782
3689,11,956,5,2787
3689,8,48,43,2830
3689,12,1425,1382,4212
3689,2,2026,122,4334
3689,3,738,738,5072
3689,4,4071,4071,9143
3689,13,299,299,9442
3689,14,1211,1211,10653
3689,15,947,947,11600
3689,16,11202,11202,22802
3690,1,82,82,82
3690,2,1265,1265,1347
3690,3,679,679,2026
3690,4,2835,2835,4861
3690,13,276,276,5137
3690,14,856,856,5993
3690,15,623,623,6616
3690,14,996,996,7612
3690,15,709,709,8321
3690,16,493,493,8814
3691,1,1,1,1
3691,2,2317,2317,2318
3691,5,2451,133,2451
3691,6,527,527,2978
3691,3,701,41,3019
3691,4,223,223,3242
3691,7,979,715,3957
3691,8,951,951,4908
3691,13,991,991,5899
3691,14,1501,1501,7400
3691,15,811,811,8211
3691,14,1541,1541,9752
3691,15,665,665,10417
3691,16,3619,3619,14036
3692,1,88,88,88
3692,2,104,104,192
3692,3,240,240,432
3692,4,48,48,480
3692,13,689,689,1169
3692,14,719,719,1888
3692,15,672,672,2560
3692,16,9230,9230,11790
3693,1,6,6,6
3693,2,136,136,142
3693,3,180,180,322
3693,5,390,68,390
3693,4,539,471,861
3693,6,870,399,1260
3693,7,213,213,1473
3693,8,2497,2497,3970
3693,13,297,297,4267
3693,14,291,291,4558
3693,15,192,192,4750
3693,14,596,596,5346
3693,15,372,372,5718
3693,16,23,23,5741
3694,1,2023,2023,2023
3694,2,454,454,2477
3694,3,488,488,2965
3694,4,2525,2525,5490
3694,13,254,254,5744
3694,14,957,957,6701
3694,15,801,801,7502
3694,14,885,885,8387
3694,15,245,245,8632
3694,16,1238,1238,9870
3695,1,99,99,99
3695,2,352,352,451
3695,3,669,669,1120
3695,4,2085,2085,3205
3695,13,914,914,4119
3695,14,1152,1152,5271
3695,15,1377,1377,6648
3695,16,1471,1471,8119
3696,5,40,40,40
3696,1,48,8,48
3696,9,252,204,252
3696,6,519,307,559
3696,10,334,27,586
3696,7,71,44,630
3696,6,248,248,878
3696,2,848,18,896
3696,7,128,110,1006
3696,3,196,86,1092
3696,11,845,339,1431
3696,8,567,142,1573
3696,10,743,601,2174
3696,11,167,167,2341
3696,4,1389,140,2481
3696,12,5819,5679,8160
3696,13,329,329,8489
3696,14,154,154,8643
3696,15,516,516,9159
3696,14,335,335,9494
3696,15,695,695,10189
3696,16,2443,2443,12632
3697,1,1334,1334,1334
3697,2,653,653,1987
3697,3,1162,1162,3149
3697,2,533,533,3682
3697,3,547,547,4229
3697,4,563,563,4792
3697,13,510,510,5302
3697,14,835,835,6137
3697,15,164,164,6301
3697,14,1619,1619,7920
3697,15,170,170,8090
3697,16,6635,6635,14725
3698,1,117,117,117
3698,2,304,304,421
3698,3,681,681,1102
3698,4,1263,1263,2365
3698,13,980,980,3345
3698,14,916,916,4261
3698,15,1425,1425,5686
3698,16,303,303,5989
3699,1,1235,1235,1235
3699,2,634,634,1869
3699,3,996,996,2865
3699,4,157,157,3022
3699,13,3975,3975,6997
3699,14,487,487,7484
3699,15,592,592,8076
3699,14,1484,1484,9560
3699,15,1091,1091,10651
3699,16,1811,1811,12462
3700,1,7,7,7
3700,5,553,546,553
3700,2,809,263,816
3700,6,665,402,1218
3700,3,533,131,1349
3700,7,399,268,1617
3700,6,1257,1257,2874
3700,7,366,366,3240
3700,8,1010,1010,4250
3700,4,3026,125,4375
3700,13,1512,1512,5887
3700,14,432,432,6319
3700,15,1307,1307,7626
3700,14,2839,2839,10465
3700,15,714,714,11179
3700,16,33471,33471,44650
3701,1,92,92,92
3701,5,92,0,92
3701,6,120,120,212
3701,2,330,210,422
3701,7,275,65,487
3701,3,697,632,1119
3701,4,77,77,1196
3701,8,2099,1390,2586
3701,13,197,197,2783
3701,14,482,482,3265
3701,15,1443,1443,4708
3701,16,1457,1457,6165
3702,1,553,553,553
3702,2,1187,1187,1740
3702,3,783,783,2523
3702,4,145,145,2668
3702,13,24280,24280,26948
3702,14,593,593,27541
3702,15,442,442,27983
3702,14,190,190,28173
3702,15,544,544,28717
3702,16,2619,2619,31336
3703,5,220,220,220
3703,1,285,65,285
3703,6,185,120,405
3703,7,217,217,622
3703,2,951,614,1236
3703,3,1183,1183,2419
3703,2,609,609,3028
3703,3,738,738,3766
3703,8,3596,452,4218
3703,4,804,352,4570
3703,13,1057,1057,5627
3703,14,3019,3019,8646
3703,15,1221,1221,9867
3703,16,5620,5620,15487
3704,5,5231,5231,5231
3704,6,291,291,5522
3704,1,5673,151,5673
3704,2,129,129,5802
3704,7,482,202,6004
3704,3,464,262,6266
3704,2,1352,1352,7618
3704,3,411,411,8029
3704,4,2121,2121,10150
3704,8,16564,12418,22568
3704,13,439,439,23007
3704,14,558,558,23565
3704,15,690,690,24255
3704,14,945,945,25200
3704,15,304,304,25504
3704,16,741,741,26245
3705,1,42,42,42
3705,9,127,85,127
3705,2,133,48,175
3705,10,162,114,289
3705,11,5,5,294
3705,3,185,66,360
3705,5,524,164,524
3705,10,494,264,788
3705,2,667,239,1027
3705,11,417,178,1205
3705,12,241,241,1446
3705,3,443,24,1470
3705,6,978,32,1502
3705,7,480,480,1982
3705,4,6703,6191,8173
3705,8,27315,21124,29297
3705,13,956,956,30253
3705,14,218,218,30471
3705,15,1089,1089,31560
3705,14,1504,1504,33064
3705,15,785,785,33849
3705,16,2117,2117,35966
3706,5,93,93,93
3706,1,140,47,140
3706,9,141,1,141
3706,10,53,53,194
3706,2,98,44,238
3706,6,162,17,255
3706,11,111,50,305
3706,7,123,73,378
3706,3,206,66,444
3706,6,890,824,1268
3706,12,1069,106,1374
3706,7,119,13,1387
3706,4,990,47,1434
3706,8,2823,2776,4210
3706,13,232,232,4442
3706,14,944,944,5386
3706,15,129,129,5515
3706,16,2665,2665,8180
3707,1,136,136,136
3707,5,736,600,736
3707,6,440,440,1176
3707,2,1788,748,1924
3707,7,918,170,2094
3707,3,1208,1038,3132
3707,6,2245,1207,4339
3707,2,1448,241,4580
3707,7,798,557,5137
3707,3,759,202,5339
3707,4,946,946,6285
3707,8,2474,1326,7611
3707,13,480,480,8091
3707,14,502,502,8593
3707,15,202,202,8795
3707,14,782,782,9577
3707,15,2358,2358,11935
3707,16,1,1,11936
3708,1,30,30,30
3708,2,379,379,409
3708,3,702,702,1111
3708,4,4,4,1115
3708,13,8537,8537,9652
3708,14,305,305,9957
3708,15,732,732,10689
3708,14,434,434,11123
3708,15,916,916,12039
3708,16,4574,4574,16613
3709,5,29,29,29
3709,9,77,48,77
3709,1,95,18,95
3709,6,76,10,105
3709,7,116,116,221
3709,10,148,4,225
3709,11,268,268,493
3709,2,756,358,851
3709,3,307,307,1158
3709,12,897,232,1390
3709,2,598,366,1756
3709,3,101,101,1857
3709,4,635,635,2492
3709,8,2358,87,2579
3709,13,107,107,2686
3709,14,148,148,2834
3709,15,1220,1220,4054
3709,14,180,180,4234
3709,15,200,200,4434
3709,14,788,788,5222
3709,15,611,611,5833
3709,16,4912,4912,10745
3710,5,185,185,185
3710,1,245,60,245
3710,2,159,159,404
3710,6,260,41,445
3710,3,431,390,835
3710,7,591,201,1036
3710,2,273,72,1108
3710,3,240,240,1348
3710,6,755,443,1791
3710,4,480,37,1828
3710,7,674,637,2465
3710,8,209,209,2674
3710,13,347,347,3021
3710,14,1195,1195,4216
3710,15,434,434,4650
3710,14,1241,1241,5891
3710,15,586,586,6477
3710,16,2848,2848,9325
3711,1,74,74,74
3711,5,80,6,80
3711,9,147,67,147
3711,6,237,170,317
3711,10,181,11,328
3711,2,300,46,374
3711,11,112,66,440
3711,7,200,77,517
3711,3,158,15,532
3711,6,809,794,1326
3711,2,845,51,1377
3711,7,116,65,1442
3711,3,110,45,1487
3711,10,1066,19,1506
3711,11,149,149,1655
3711,8,302,89,1744
3711,4,275,18,1762
3711,12,2883,2776,4538
3711,13,305,305,4843
3711,14,736,736,5579
3711,15,185,185,5764
3711,14,199,199,5963
3711,15,629,629,6592
3711,16,2750,2750,9342
3712,1,27,27,27
3712,9,50,23,50
3712,5,56,6,56
3712,2,125,96,152
3712,10,108,6,158
3712,6,180,78,236
3712,11,182,104,340
3712,3,249,61,401
3712,7,207,42,443
3712,4,108,66,509
3712,12,953,784,1293
3712,8,1353,503,1796
3712,13,7952,7952,9748
3712,14,3646,3646,13394
3712,15,1012,1012,14406
3712,14,4604,4604,19010
3712,15,730,730,19740
3712,16,21320,21320,41060
3713,5,1372,1372,1372
3713,6,1013,1013,2385
3713,1,2437,52,2437
3713,2,122,122,2559
3713,7,196,22,2581
3713,3,456,434,3015
3713,2,591,591,3606
3713,6,1245,220,3826
3713,7,411,411,4237
3713,3,935,304,4541
3713,4,3378,3378,7919
3713,8,14036,10354,18273
3713,13,506,506,18779
3713,14,1380,1380,20159
3713,15,69,69,20228
3713,16,4311,4311,24539
3714,1,90,90,90
3714,2,229,229,319
3714,3,122,122,441
3714,2,571,571,1012
3714,3,135,135,1147
3714,4,590,590,1737
3714,13,1644,1644,3381
3714,14,2786,2786,6167
3714,15,443,443,6610
3714,14,1399,1399,8009
3714,15,1286,1286,9295
3714,16,834,834,10129
3715,5,245,245,245
3715,1,331,86,331
3715,2,196,196,527
3715,3,244,244,771
3715,6,983,457,1228
3715,2,631,174,1402
3715,7,557,383,1785
3715,3,553,170,1955
3715,4,3568,3568,5523
3715,8,6557,2819,8342
3715,13,639,639,8981
3715,14,342,342,9323
3715,15,894,894,10217
3715,14,1522,1522,11739
3715,15,693,693,12432
3715,16,13028,13028,25460
3716,1,3765,3765,3765
3716,2,628,628,4393
3716,3,967,967,5360
3716,4,215,215,5575
3716,13,256,256,5831
3716,14,1077,1077,6908
3716,15,884,884,7792
3716,16,4212,4212,12004
3717,1,156,156,156
3717,2,962,962,1118
3717,3,1160,1160,2278
3717,4,1781,1781,4059
3717,13,1894,1894,5953
3717,14,753,753,6706
3717,15,989,989,7695
3717,14,750,750,8445
3717,15,936,936,9381
3717,16,732,732,10113
3718,1,21,21,21
3718,2,111,111,132
3718,3,146,146,278
3718,4,143,143,421
3718,13,1821,1821,2242
3718,14,1060,1060,3302
3718,15,798,798,4100
3718,16,426,426,4526
3719,1,405,405,405
3719,2,333,333,738
3719,3,610,610,1348
3719,2,1018,1018,2366
3719,3,524,524,2890
3719,4,15253,15253,18143
3719,13,18987,18987,37130
3719,14,1920,1920,39050
3719,15,525,525,39575
3719,16,3000,3000,42575
3720,9,70,70,70
3720,1,380,310,380
3720,5,394,14,394
3720,6,322,322,716
3720,10,805,159,875
3720,11,270,270,1145
3720,12,86,86,1231
3720,7,668,153,1384
3720,2,2117,1113,2497
3720,3,506,506,3003
3720,6,2048,429,3432
3720,7,1018,1018,4450
3720,2,1749,302,4752
3720,8,1537,1235,5987
3720,3,1269,34,6021
3720,4,2470,2470,8491
3720,13,2891,2891,11382
3720,14,3057,3057,14439
3720,15,945,945,15384
3720,14,3022,3022,18406
3720,15,665,665,19071
3720,16,1348,1348,20419
3721,9,1446,1446,1446
3721,1,1697,251,1697
3721,10,337,86,1783
3721,5,2160,377,2160
3721,11,517,140,2300
3721,2,954,351,2651
3721,10,638,287,2938
3721,6,886,108,3046
3721,3,861,466,3512
3721,11,753,179,3691
3721,2,820,641,4332
3721,7,1333,47,4379
3721,12,938,250,4629
3721,3,736,439,5068
3721,4,833,833,5901
3721,6,1724,202,6103
3721,7,943,943,7046
3721,8,304,304,7350
3721,13,9837,9837,17187
3721,14,359,359,17546
3721,15,289,289,17835
3721,16,738,738,18573
3722,1,236,236,236
3722,2,229,229,465
3722,3,273,273,738
3722,4,1252,1252,1990
3722,13,18577,18577,20567
3722,14,1292,1292,21859
3722,15,613,613,22472
3722,16,22687,22687,45159
3723,1,173,173,173
3723,2,186,186,359
3723,3,293,293,652
3723,2,802,802,1454
3723,3,664,664,2118
3723,4,733,733,2851
3723,13,612,612,3463
3723,14,1430,1430,4893
3723,15,626,626,5519
3723,16,41,41,5560
3724,1,111,111,111
3724,2,275,275,386
3724,3,738,738,1124
3724,4,1920,1920,3044
3724,13,375,375,3419
3724,14,346,346,3765
3724,15,1159,1159,4924
3724,14,3015,3015,7939
3724,15,805,805,8744
3724,16,2955,2955,11699
3725,1,379,379,379
3725,2,865,865,1244
3725,3,180,180,1424
3725,2,2209,2209,3633
3725,3,558,558,4191
3725,4,9819,9819,14010
3725,13,3067,3067,17077
3725,14,1473,1473,18550
3725,15,866,866,19416
3725,16,1621,1621,21037
3726,1,37,37,37
3726,5,83,46,83
3726,2,102,56,139
3726,9,186,47,186
3726,6,135,32,218
